3331.35,0,20,0,80
3147.17,10,0,0,90
3015.85,0,0,0,100
2935.87,0,30,0,70
2877.72,0,0,10,90
2833.71,0,0,20,80
2833.71,0,10,10,80
2833.71,10,0,10,80
2826.37,10,10,0,80
2826.37,20,0,0,80
2813.97,0,10,0,90
2517,0,40,0,60
2397.12,0,100,0,0
2397.12,0,80,0,20
2397.12,0,90,0,10
2372.82,10,0,20,70
2372.82,20,0,10,70
2329.56,10,20,0,70
2279.07,0,20,10,70
2078.39,20,80,0,0
1810.82,20,10,0,70
1708.85,10,40,0,50
1596.09,20,50,0,30
